Signal,Ticker,Sector,Last Close,52W Extreme,% From Extreme,RSI,Vol vs Avg,Date Hit,P/E,P/B,Curr Ratio,D/E,Div Yield %,EPS TTM,Graham Def,Graham Ent,Graham Score
NEW_HIGH,UDR,Real Estate,39.73,42.0,-5.4,68.2,0.6,2026-07-07,27.0,3.99,0.22,1.424,436.0,1.47,N,N,2
NEW_HIGH,VTR,Real Estate,90.66,94.6,-4.16,78.1,0.7,2026-07-07,164.8,3.36,0.21,0.937,221.0,0.55,N,N,3
NEW_HIGH,WELL,Real Estate,231.59,239.11,-3.14,77.6,0.7,2026-07-07,112.4,3.73,1.65,0.445,128.0,2.06,N,N,3
NEW_HIGH,AEP,Utilities,135.43,140.58,-3.66,64.1,0.5,2026-07-07,,,,,,,N,N,0
NEW_HIGH,D,Utilities,70.08,70.59,-0.72,60.9,0.6,2026-07-07,20.7,2.19,0.78,1.549,381.0,3.39,N,N,2
NEW_HIGH,DTE,Utilities,150.27,155.75,-3.52,57.4,0.9,2026-07-07,24.7,2.54,0.95,2.188,310.0,6.09,N,N,2
NEW_HIGH,EIX,Utilities,75.2,76.39,-1.56,66.9,0.5,2026-07-07,8.2,1.68,0.74,2.261,467.0,9.2,N,N,3
NEW_HIGH,ES,Utilities,74.82,75.63,-1.07,70.6,0.5,2026-07-07,16.0,1.7,0.65,1.818,421.0,4.67,N,N,2
NEW_HIGH,EVRG,Utilities,85.71,88.62,-3.28,62.7,0.8,2026-07-07,22.7,1.95,0.45,1.556,324.0,3.78,N,N,2
NEW_HIGH,LNT,Utilities,76.4,78.81,-3.06,63.0,0.7,2026-07-07,24.0,2.66,0.69,1.595,273.0,3.18,N,N,2
NEW_HIGH,PNW,Utilities,108.12,110.41,-2.07,66.1,0.7,2026-07-07,20.2,1.85,0.6,2.13,337.0,5.36,N,N,2
NEW_HIGH,SO,Utilities,95.61,99.26,-3.68,58.5,0.4,2026-07-07,24.5,2.9,0.65,1.904,318.0,3.91,N,N,2
NEW_HIGH,WEC,Utilities,114.96,119.91,-4.13,57.7,0.7,2026-07-07,23.0,2.75,0.68,1.532,332.0,4.99,N,N,2
NEW_LOW,LVS,Consumer Discretionary,46.69,45.12,3.48,34.6,0.7,2026-07-09,17.2,25.84,0.92,9.814,236.0,2.71,N,N,2
NEW_LOW,ORLY,Consumer Discretionary,86.28,82.71,4.32,48.8,0.5,2026-07-06,28.1,-67.3,0.76,,,3.07,N,N,2
NEW_LOW,WYNN,Consumer Discretionary,99.77,93.15,7.11,32.8,0.9,2026-07-06,28.3,-37.12,1.24,,100.0,3.52,N,N,3
NEW_LOW,EQT,Energy,48.85,47.94,1.9,39.9,1.3,2026-07-10,9.3,1.22,0.66,0.208,132.0,5.27,N,N,5
NEW_LOW,EXE,Energy,87.25,84.99,2.66,50.9,1.5,2026-07-10,6.5,1.07,1.11,0.259,365.0,13.44,N,N,5
NEW_LOW,CPRT,Industrials,27.52,27.49,0.11,35.6,0.6,2026-07-10,17.1,2.9,7.61,0.011,,1.61,N,N,3
NEW_LOW,ACB,Other,2.71,2.63,3.04,32.8,0.7,2026-07-08,,,,,,,N,N,0
NEW_LOW,ACTU,Other,1.21,1.16,4.31,17.4,1.1,2026-07-09,,,,,,,N,N,0
NEW_LOW,ADGM,Other,0.57,0.56,1.79,24.3,3.1,2026-07-09,,,,,,,N,N,0
NEW_LOW,AEMD,Other,0.71,0.64,10.94,7.2,0.3,2026-07-06,,,,,,,N,N,0
NEW_LOW,AIFC,Other,0.54,0.52,3.85,24.0,0.4,2026-07-08,,,,,,,N,N,0
NEW_LOW,ALPS,Other,0.55,0.55,0.0,8.0,0.2,2026-07-10,,,,,,,N,N,0
NEW_LOW,ANTA,Other,4.47,4.35,2.76,22.5,0.4,2026-07-10,,,,,,,N,N,0
NEW_LOW,APVO,Other,3.94,3.68,7.07,20.6,0.5,2026-07-09,,,,,,,N,N,0
NEW_LOW,ARAI,Other,0.42,0.36,16.67,39.4,0.4,2026-07-08,,,,,,,N,N,0
NEW_LOW,ARAY,Other,0.24,0.24,0.0,23.8,0.4,2026-07-10,,,,,,,N,N,0
NEW_LOW,ARKR,Other,5.85,5.58,4.84,41.2,0.0,2026-07-08,,,,,,,N,N,0
NEW_LOW,ARTL,Other,1.08,0.96,12.5,30.8,1.0,2026-07-08,,,,,,,N,N,0
NEW_LOW,ATLX,Other,3.28,3.24,1.23,24.4,0.7,2026-07-10,,,,,,,N,N,0
NEW_LOW,AURE,Other,1.48,1.25,18.4,19.2,2.2,2026-07-10,,,,,,,N,N,0
NEW_LOW,BGIN,Other,1.91,1.75,9.14,45.4,0.3,2026-07-06,,,,,,,N,N,0
NEW_LOW,BGL,Other,0.25,0.22,13.64,30.5,0.2,2026-07-08,,,,,,,N,N,0
NEW_LOW,BHST,Other,2.78,2.74,1.46,26.0,0.3,2026-07-10,,,,,,,N,N,0
NEW_LOW,BMRA,Other,1.69,1.64,3.05,38.1,0.3,2026-07-09,,,,,,,N,N,0
NEW_LOW,BNKK,Other,1.23,1.21,1.65,19.0,0.3,2026-07-10,,0.29,,,,,N,N,1
NEW_LOW,BRID,Other,6.5,6.35,2.36,37.3,0.1,2026-07-09,,0.83,2.41,0.203,,-1.56,N,N,3
NEW_LOW,BTAI,Other,0.82,0.74,10.81,32.5,0.6,2026-07-09,,-0.21,0.62,,,-4.77,N,N,1
NEW_LOW,BTOG,Other,1.09,1.02,6.86,14.2,0.1,2026-07-07,,0.27,44.93,,,-9.58,N,N,2
NEW_LOW,BYAH,Other,0.58,0.52,11.54,11.9,0.1,2026-07-10,,0.1,2.92,0.045,,-1794.38,N,N,3
NEW_LOW,BYRN,Other,3.87,3.81,1.57,30.8,2.3,2026-07-10,,1.54,4.86,0.036,,-0.18,N,N,2
NEW_LOW,CBAT,Other,0.51,0.46,10.87,28.2,0.5,2026-07-07,,0.43,0.65,0.499,,-0.18,N,N,2
NEW_LOW,CCHH,Other,0.19,0.18,5.56,18.3,0.2,2026-07-10,,0.46,2.11,0.543,,-1.12,N,N,3
NEW_LOW,CCLD,Other,2.35,2.04,15.2,59.3,1.1,2026-07-08,18.1,1.71,1.11,0.098,,0.13,N,N,2
NEW_LOW,CCOI,Other,12.61,11.43,10.32,39.1,0.5,2026-07-08,,-5.78,1.9,,853.0,-3.54,N,N,2
NEW_LOW,CDLX,Other,4.32,3.95,9.37,30.0,0.7,2026-07-08,,-5.94,2.17,,,-20.0,N,N,2
NEW_LOW,CDT,Other,0.38,0.38,0.0,30.1,0.0,2026-07-10,,-0.0,0.34,,,-1177.89,N,N,1
NEW_LOW,CENN,Other,3.26,3.26,0.0,48.6,0.7,2026-07-10,,0.13,1.69,0.251,,-70.83,N,N,2
NEW_LOW,CETX,Other,2.6,2.38,9.24,19.2,0.0,2026-07-08,0.0,0.08,1.57,0.656,,581.47,N,N,4
NEW_LOW,CHAI,Other,0.54,0.5,8.0,13.6,0.1,2026-07-07,,-20.0,0.87,,,-0.54,N,N,1
NEW_LOW,CMND,Other,2.03,2.0,1.5,11.8,0.1,2026-07-08,,0.18,4.79,0.007,,-175.92,N,N,3
NEW_LOW,CNTY,Other,1.25,1.23,1.63,30.0,0.4,2026-07-10,,-0.31,1.22,,,-1.95,N,N,1
NEW_LOW,CPOP,Other,0.06,0.05,20.0,25.4,0.3,2026-07-10,,0.08,2.0,0.133,,-7.0,N,N,3
NEW_LOW,CTNT,Other,1.7,1.45,17.24,53.5,0.1,2026-07-08,,0.01,43.21,0.034,,-181.69,N,N,3
NEW_LOW,CURX,Other,0.22,0.21,4.76,24.3,0.8,2026-07-10,,17.14,9.37,1.56,,-0.02,N,N,1
NEW_LOW,CYCU,Other,0.48,0.46,4.35,30.0,0.5,2026-07-08,0.3,0.15,0.31,0.591,,1.66,N,N,4
NEW_LOW,DAIC,Other,1.66,1.56,6.41,46.6,0.5,2026-07-10,,-0.48,0.39,,,-28.08,N,N,1
NEW_LOW,DFNS,Other,0.12,0.08,50.0,15.0,7.6,2026-07-10,,0.13,0.25,0.086,,-13.6,N,N,2
NEW_LOW,DLHC,Other,5.03,5.03,0.0,29.3,0.1,2026-07-10,,0.66,0.87,1.32,,-0.32,N,N,1
NEW_LOW,DWTX,Other,1.42,1.28,10.94,42.7,0.3,2026-07-07,1.2,0.59,5.86,0.002,,1.17,N,N,5
NEW_LOW,EDBL,Other,0.1,0.08,25.0,25.4,0.4,2026-07-10,,-0.03,0.72,0.384,,-3662.76,N,N,2
NEW_LOW,EH,Other,5.59,5.32,5.08,28.9,0.8,2026-07-08,,2.92,1.87,0.572,,-0.64,N,N,1
NEW_LOW,ELAB,Other,1.12,1.02,9.8,36.4,5.8,2026-07-09,,0.17,1.45,0.631,,-150.06,N,N,2
NEW_LOW,ELPW,Other,0.3,0.28,7.14,27.5,11.1,2026-07-10,,-0.0,0.46,,,-28.46,N,N,1
NEW_LOW,EMAT,Other,5.63,5.26,7.03,20.3,1.0,2026-07-09,,-134.05,0.12,,,-0.71,N,N,1
NEW_LOW,ENLV,Other,6.86,0.43,1495.35,97.7,0.2,2026-07-08,0.0,0.84,193.24,0.0,,382.2,N,N,5
NEW_LOW,EOSE,Other,4.4,4.32,1.85,7.0,0.9,2026-07-10,,-1.72,4.71,,,-6.37,N,N,2
