Signal,Ticker,Sector,Last Close,52W Extreme,% From Extreme,RSI,Vol vs Avg,Date Hit,P/E,P/B,Curr Ratio,D/E,Div Yield %,EPS TTM,Graham Def,Graham Ent,Graham Score
NEW_HIGH,BSVN,Other,57.43,57.68,-0.43,78.3,2.6,2026-09-04,13.1,2.05,,,229.0,4.37,N,N,3
NEW_HIGH,BVC,Other,15.52,17.37,-10.65,54.4,1.1,2026-09-02,10.3,8.91,610.62,,,1.5,N,N,3
NEW_HIGH,BYFC,Other,12.12,12.35,-1.86,67.1,1.3,2026-09-04,,0.96,,,,-2.77,N,N,1
NEW_HIGH,CAAS,Other,5.4,5.58,-3.23,68.5,0.2,2026-08-31,2.8,0.37,1.45,0.151,,1.91,N,N,4
NEW_HIGH,CART,Other,51.07,52.68,-3.06,61.5,0.7,2026-09-03,27.9,5.13,2.28,0.013,,1.83,N,N,3
NEW_HIGH,CCAQ,Other,10.55,10.62,-0.66,85.7,0.0,2026-09-02,52.4,-30.32,0.36,,,0.2,N,N,2
NEW_HIGH,CFFI,Other,94.89,96.0,-1.16,71.3,0.7,2026-09-03,10.6,1.11,,,203.0,8.97,N,N,4
NEW_HIGH,CHCI,Other,21.15,21.69,-2.49,70.4,0.6,2026-09-04,9.0,2.68,7.67,0.06,,2.35,N,N,4
NEW_HIGH,CHEF,Other,114.36,117.65,-2.8,57.8,0.6,2026-09-01,54.5,7.2,2.15,1.46,,2.1,N,N,2
NEW_HIGH,CHMG,Other,84.84,85.22,-0.45,57.7,0.6,2026-09-03,12.2,1.51,,,170.0,6.96,N,N,3
NEW_HIGH,CHPG,Other,10.43,10.48,-0.48,37.5,17.5,2026-09-03,29.0,-58.6,0.2,,,0.36,N,N,2
NEW_HIGH,CHYM,Other,33.76,34.44,-1.97,64.2,0.4,2026-09-03,6.3,9.1,4.62,0.129,,5.37,N,N,4
NEW_HIGH,CLMT,Other,53.13,54.7,-2.87,62.9,0.5,2026-09-03,,-4.1,0.84,,,-1.53,N,N,1
NEW_HIGH,CSWC,Other,24.58,25.75,-4.54,48.7,0.9,2026-08-31,13.6,1.48,73.93,1.193,1238.0,1.81,N,N,5
NEW_HIGH,CTNM,Other,16.7,17.78,-6.07,65.1,0.6,2026-09-03,,2.62,37.17,0.027,,-1.72,N,N,2
NEW_HIGH,CURR,Other,3.29,5.08,-35.24,42.3,0.7,2026-09-03,,-44.46,1.12,1.551,,-0.33,N,N,1
NEW_HIGH,CZFS,Other,82.92,84.65,-2.04,53.8,0.3,2026-09-03,9.8,1.13,,,244.0,8.48,N,N,4
NEW_HIGH,DMAA,Other,10.76,10.77,-0.09,70.0,2.2,2026-09-04,59.8,-35.28,0.02,,,0.18,N,N,2
NEW_HIGH,DNMX,Other,10.06,10.08,-0.2,66.7,4.0,2026-09-03,,-34.83,5.74,,,,N,N,2
NEW_HIGH,DRDB,Other,10.68,10.68,0.0,61.5,8.2,2026-09-04,,-105.74,0.06,,,,N,N,1
NEW_HIGH,DRTS,Other,15.03,15.17,-0.92,62.4,1.1,2026-09-04,,31.51,11.09,0.344,,-1.04,N,N,2
NEW_HIGH,ECBK,Other,20.75,21.78,-4.73,51.8,0.9,2026-09-03,15.0,1.01,,,,1.38,N,N,3
NEW_HIGH,EDRY,Other,57.43,57.43,0.0,73.2,1.0,2026-09-04,17.2,1.64,1.28,0.89,,3.33,N,N,2
NEW_HIGH,EMIS,Other,10.25,10.26,-0.1,64.3,0.0,2026-09-02,,209.18,11.76,,,,N,N,1
NEW_HIGH,EOLS,Other,9.3,9.31,-0.11,80.6,0.7,2026-09-04,,-19.87,1.7,,,-0.53,N,N,1
NEW_HIGH,EVOX,Other,10.13,10.15,-0.2,,0.0,2026-09-02,,-36.44,7.23,,,,N,N,2
NEW_HIGH,EXEL,Other,59.01,59.72,-1.19,76.0,0.7,2026-09-03,18.6,7.97,3.46,0.09,,3.17,N,N,3
NEW_HIGH,FBLA,Other,15.99,16.03,-0.25,65.8,1.1,2026-09-04,94.1,0.82,,,,0.17,N,N,2
NEW_HIGH,FDSB,Other,18.65,18.69,-0.21,56.2,0.6,2026-09-04,54.8,0.76,,,,0.34,N,N,2
NEW_HIGH,FIVN,Other,33.27,35.18,-5.43,58.4,1.1,2026-09-03,49.7,3.17,4.15,1.074,,0.67,N,N,2
NEW_HIGH,FORR,Other,12.65,12.75,-0.78,77.8,1.0,2026-09-04,,2.01,1.06,0.526,,-2.26,N,N,1
NEW_HIGH,FRNM,Other,16.31,17.17,-5.01,82.5,0.6,2026-09-04,,-0.31,1.05,,,-2.07,N,N,1
NEW_HIGH,FSEA,Other,17.18,17.21,-0.17,73.3,0.5,2026-08-31,,1.17,,,,-0.02,N,N,1
NEW_HIGH,FTH,Other,40.05,41.15,-2.67,73.7,0.9,2026-09-04,,5.98,19.69,0.003,,-62.45,N,N,2
NEW_HIGH,FVAV,Other,10.35,10.35,0.0,94.4,0.0,2026-09-04,,-23.58,0.93,,,,N,N,1
NEW_HIGH,GBLI,Other,30.36,30.5,-0.46,69.6,1.7,2026-09-04,12.9,0.66,0.31,0.011,467.0,2.36,N,N,5
NEW_HIGH,GIW,Other,10.17,10.17,0.0,66.7,0.2,2026-09-04,,442.17,5.54,,,,N,N,1
NEW_HIGH,GPAC,Other,10.06,10.06,0.0,,6.4,2026-09-04,,-34.69,6.07,,,,N,N,2
NEW_HIGH,GSRF,Other,10.23,10.23,0.0,,2.5,2026-09-04,35.3,-37.89,34.73,,,0.29,N,N,3
NEW_HIGH,GTERA,Other,10.41,10.42,-0.1,75.0,0.0,2026-09-01,23.7,-266.92,5.09,,,0.44,N,N,3
NEW_HIGH,GTLB,Other,49.83,55.55,-10.3,79.0,0.9,2026-09-02,,9.01,2.41,,,-0.32,N,N,1
NEW_HIGH,HALO,Other,110.19,111.15,-0.86,68.7,0.5,2026-09-04,32.4,87.52,2.71,15.177,,3.4,N,N,2
NEW_HIGH,HAVA,Other,10.21,10.21,0.0,71.4,0.0,2026-09-04,51.0,-51.31,1.36,,,0.2,N,N,2
NEW_HIGH,HCAC,Other,10.1,10.1,0.0,70.0,3.0,2026-09-04,,-78.29,11.93,,,,N,N,2
NEW_HIGH,HNST,Other,5.95,6.01,-1.0,86.1,0.9,2026-09-04,,3.89,3.94,0.057,,-0.11,N,N,2
NEW_HIGH,HRMY,Other,42.25,43.49,-2.85,68.4,1.0,2026-09-03,13.6,2.46,3.48,0.16,,3.11,N,N,4
NEW_HIGH,HSCS,Other,3.73,3.83,-2.61,82.9,1.4,2026-09-04,,52.54,0.53,17.414,,-3.48,N,N,0
NEW_HIGH,HTFL,Other,48.91,51.78,-5.54,73.5,0.6,2026-09-02,,15.16,5.08,0.097,,-3.11,N,N,2
NEW_HIGH,HURC,Other,22.99,24.49,-6.12,53.1,2.6,2026-09-04,,0.74,4.07,0.056,,-1.02,N,N,3
NEW_HIGH,HVIIU,Other,11.9,16.41,-27.48,67.4,5.0,2026-09-03,,-28.81,4.75,,,,N,N,2
NEW_HIGH,HVMC,Other,10.25,10.26,-0.1,70.0,0.1,2026-09-03,,-34.28,6.11,,,,N,N,2
NEW_HIGH,IKT,Other,2.5,2.61,-4.21,57.5,0.6,2026-09-03,,2.85,15.82,,,-0.44,N,N,1
NEW_HIGH,ILLUU,Other,10.27,10.27,0.0,,0.0,2026-09-04,,1.43,,,,,N,N,1
NEW_HIGH,IPEX,Other,7.75,11.9,-34.87,15.1,8.9,2026-09-03,,-13.16,0.05,,,-0.04,N,N,1
NEW_HIGH,KCHV,Other,10.45,10.45,0.0,75.0,0.0,2026-09-04,36.0,-53.87,11.47,,,0.29,N,N,3
NEW_HIGH,KFFB,Other,6.11,6.45,-5.27,61.8,0.8,2026-08-31,25.5,0.98,,,364.0,0.24,N,N,3
NEW_HIGH,KFII,Other,10.65,10.65,0.0,64.3,0.0,2026-09-04,41.0,-42.43,36.73,,,0.26,N,N,3
NEW_HIGH,KGEI,Other,6.15,6.62,-7.1,53.7,0.6,2026-09-03,11.4,1.01,0.46,0.208,,0.54,N,N,4
NEW_HIGH,KOYN,Other,10.24,10.24,0.0,68.2,0.0,2026-09-04,39.4,-43.21,2.93,,,0.26,N,N,3
NEW_HIGH,KRNY,Other,10.13,10.24,-1.07,63.4,0.5,2026-09-03,17.5,0.83,,,438.0,0.58,N,N,3
NEW_HIGH,KTWO,Other,10.09,10.09,0.0,58.8,0.0,2026-09-04,,288.29,0.75,,,,N,N,0
NEW_HIGH,LATA,Other,10.21,10.21,0.0,,2.5,2026-09-04,,-44.0,12.49,,,,N,N,2
NEW_HIGH,LFAC,Other,10.07,10.07,0.0,75.0,0.0,2026-09-04,,-49.61,6.64,,,,N,N,2
NEW_HIGH,LFST,Other,12.73,13.15,-3.19,53.6,0.5,2026-09-02,97.9,3.29,1.38,0.321,,0.13,N,N,2
NEW_HIGH,LKSP,Other,10.22,10.22,0.0,71.4,0.0,2026-09-04,51.1,-33.84,0.58,,,0.2,N,N,2
NEW_HIGH,LKSPU,Other,10.44,10.44,0.0,,0.0,2026-09-04,,-34.59,0.58,,,,N,N,1
NEW_HIGH,LPBB,Other,10.8,10.81,-0.09,70.0,0.0,2026-09-02,41.6,-28.89,0.1,,,0.26,N,N,2
NEW_HIGH,LWAC,Other,10.32,10.35,-0.29,36.4,0.0,2026-09-01,,-42.64,0.08,,,,N,N,1
NEW_HIGH,LWACU,Other,10.36,10.68,-3.0,,0.0,2026-09-01,,-42.81,0.08,,,,N,N,1
NEW_HIGH,MBWM,Other,62.14,62.32,-0.29,58.6,0.9,2026-09-04,10.9,1.42,,,252.0,5.69,N,N,4
NEW_HIGH,MESH,Other,10.08,10.08,0.0,70.0,0.0,2026-09-04,,-31.21,11.88,,,,N,N,2
NEW_HIGH,MEVO,Other,10.02,11.14,-10.05,66.7,0.0,2026-09-03,,-36.44,0.11,,,,N,N,1
NEW_HIGH,MEVOU,Other,10.17,11.0,-7.55,64.7,0.1,2026-09-03,,-36.98,0.11,,,,N,N,1
NEW_HIGH,MFIN,Other,12.22,12.23,-0.08,78.6,0.5,2026-09-04,9.1,0.68,35.02,5.224,467.0,1.35,N,N,5
NEW_HIGH,MLAB,Other,127.78,132.7,-3.71,78.7,0.6,2026-09-03,150.3,3.79,1.79,0.855,50.0,0.85,N,N,3
NEW_HIGH,MMED,Other,23.29,24.43,-4.67,72.5,0.9,2026-09-02,,1.81,,0.015,,-1.3,N,N,1
NEW_HIGH,MMTX,Other,10.21,10.21,0.0,61.1,6.4,2026-09-04,,-136.13,14.82,,,,N,N,2
NEW_HIGH,MRX,Other,78.27,78.38,-0.14,67.2,2.0,2026-09-04,15.9,4.13,1.09,8.25,85.0,4.92,N,N,2
NEW_HIGH,MTCH,Other,41.86,43.47,-3.7,74.2,0.6,2026-09-03,14.8,-40.6,1.72,,189.0,2.82,N,N,4
NEW_HIGH,NOEMU,Other,12.16,12.16,0.0,,0.0,2026-09-04,,-63.53,0.21,,,,N,N,1
NEW_HIGH,NSIT,Other,160.98,161.76,-0.48,67.6,0.8,2026-09-04,23.8,2.96,1.18,1.085,,6.76,N,N,1
NEW_HIGH,NSTS,Other,14.05,14.05,0.0,71.4,2.9,2026-09-04,,0.86,,,,-0.01,N,N,1
NEW_HIGH,NWFL,Other,34.71,35.48,-2.17,58.7,0.4,2026-09-03,11.8,1.3,,,369.0,2.93,N,N,4
NEW_HIGH,OABI,Other,4.33,5.43,-20.26,58.8,0.6,2026-09-02,,2.42,4.8,0.073,,-0.36,N,N,2
NEW_HIGH,OBA,Other,10.32,10.34,-0.19,62.5,0.0,2026-09-03,26.5,-28.75,5.25,,,0.39,N,N,3
NEW_HIGH,OPK,Other,1.64,1.73,-5.2,76.9,0.8,2026-09-03,,1.03,3.35,0.336,,-0.07,N,N,3
NEW_HIGH,ORIQ,Other,10.4,10.4,0.0,66.7,0.0,2026-09-04,43.3,86.67,5.33,,,0.24,N,N,2
NEW_HIGH,OTGA,Other,10.24,10.25,-0.1,70.0,1.9,2026-09-04,,682.67,10.85,0.0,,,N,N,2
NEW_HIGH,OYSE,Other,10.39,10.4,-0.1,65.2,0.0,2026-09-01,33.5,-42.76,6.38,,,0.31,N,N,3
NEW_HIGH,PACH,Other,10.33,10.33,0.0,69.2,0.2,2026-09-04,28.7,-27.69,1.86,,,0.36,N,N,2
NEW_HIGH,PAYO,Other,7.17,7.18,-0.14,60.0,0.4,2026-09-04,51.2,3.72,1.0,0.132,,0.14,N,N,2
NEW_HIGH,PBAM,Other,90.1,90.61,-0.56,86.4,2.5,2026-09-04,11.7,1.81,,,,7.69,N,N,2
NEW_HIGH,PBYI,Other,9.55,9.74,-1.95,62.3,0.6,2026-09-02,18.7,3.52,2.91,0.035,,0.51,N,N,3
NEW_HIGH,PDEX,Other,73.41,77.0,-4.66,63.1,2.2,2026-09-04,17.8,4.91,4.1,0.38,,4.12,N,N,3
NEW_HIGH,PLMKU,Other,10.74,12.73,-15.63,47.5,7.0,2026-09-03,,-31.31,0.21,,,,N,N,1
NEW_HIGH,PLSE,Other,53.24,55.37,-3.85,68.3,1.0,2026-09-03,,37.89,9.63,0.068,,-1.14,N,N,2
NEW_HIGH,POLE,Other,11.12,12.0,-7.33,70.3,0.0,2026-09-04,42.8,-30.55,43.94,,,0.26,N,N,3
NEW_HIGH,PRE,Other,25.44,27.24,-6.61,75.3,0.4,2026-09-02,,4.72,4.04,0.007,,-3.46,N,N,2
NEW_HIGH,PROV,Other,18.7,18.99,-1.53,86.4,1.8,2026-09-04,18.2,0.93,,,299.0,1.03,N,N,3
NEW_HIGH,PSQL,Other,7.96,24.69,-67.76,45.1,3.1,2026-08-31,,,,,,-0.51,N,N,0
NEW_HIGH,PTEN,Other,12.42,13.31,-6.69,54.0,0.9,2026-09-02,,1.53,1.75,0.414,319.0,-0.24,N,N,2
NEW_HIGH,PXS,Other,6.22,6.75,-7.85,72.9,1.3,2026-09-02,17.8,0.66,4.72,0.779,,0.35,N,N,4
NEW_HIGH,QUMS,Other,10.33,10.33,0.0,80.0,0.0,2026-09-04,60.8,-34.55,0.37,,,0.17,N,N,2
NEW_HIGH,RCBC,Other,53.04,53.48,-0.82,91.7,2.3,2026-09-02,11.3,1.31,,,36.0,4.69,N,N,4
NEW_HIGH,RCEL,Other,11.2,11.39,-1.67,81.4,0.7,2026-09-04,,-12.44,0.41,,,-1.46,N,N,1
NEW_HIGH,RCMT,Other,40.98,43.09,-4.9,53.1,0.8,2026-08-31,17.7,5.95,1.92,0.599,,2.31,N,N,2
NEW_HIGH,RDAG,Other,10.43,10.43,0.0,,8.5,2026-09-04,,-32.9,21.95,,,,N,N,2
NEW_HIGH,RDI,Other,2.34,2.41,-2.9,78.1,2.3,2026-09-04,,-2.29,0.23,,,-0.6,N,N,1
NEW_HIGH,RDVT,Other,76.14,77.36,-1.58,69.6,0.5,2026-09-03,66.8,9.63,10.88,0.024,,1.14,N,N,3
NEW_HIGH,RELY,Other,26.17,27.48,-4.77,49.2,0.6,2026-09-03,18.8,4.92,3.18,0.034,,1.39,N,N,3
NEW_HIGH,REPL,Other,15.04,16.33,-7.9,53.1,0.3,2026-09-02,,11.96,5.23,1.06,,-3.1,N,N,1
NEW_HIGH,RMNI,Other,5.01,5.68,-11.8,51.6,1.1,2026-08-31,71.6,-27.99,0.84,,,0.07,N,N,2
NEW_HIGH,RNGT,Other,10.18,10.18,0.0,61.5,0.0,2026-09-04,,-44.07,14.11,,,,N,N,2
NEW_HIGH,RNXT,Other,2.39,2.59,-7.72,84.8,1.6,2026-09-02,,12.01,5.74,0.043,,-0.31,N,N,2
NEW_HIGH,RPRX,Other,63.96,64.38,-0.65,73.8,1.3,2026-09-04,34.4,4.17,2.8,0.916,147.0,1.86,N,N,4
NEW_HIGH,RRBI,Other,103.36,104.63,-1.21,54.5,1.0,2026-09-03,14.9,1.77,,,97.0,6.94,N,N,3
NEW_HIGH,SAFT,Other,103.15,103.41,-0.25,72.9,0.6,2026-09-01,22.2,1.73,0.39,0.068,357.0,4.65,N,N,3
NEW_HIGH,SAIC,Other,126.75,142.66,-11.15,56.1,0.7,2026-08-31,14.8,3.83,1.2,1.884,117.0,8.58,N,N,3
NEW_HIGH,SAIH,Other,25.94,28.41,-8.69,80.9,0.2,2026-09-02,,6.42,2.3,0.567,,-3.51,N,N,2
NEW_HIGH,SBFG,Other,29.99,30.07,-0.27,73.7,1.0,2026-09-04,11.2,1.28,,,219.0,2.67,N,N,4
NEW_HIGH,SBLK,Other,32.42,32.88,-1.4,74.8,0.9,2026-09-04,12.5,1.44,1.92,0.469,590.0,2.59,N,N,5
NEW_HIGH,SCII,Other,10.14,10.14,0.0,75.0,0.0,2026-09-04,,405.2,4.77,,,,N,N,1
NEW_HIGH,SDHI,Other,10.51,10.51,0.0,,0.0,2026-09-04,26.3,1.38,0.0,,,0.4,N,N,2
NEW_HIGH,SENEA,Other,195.71,210.0,-6.8,57.5,1.4,2026-09-03,11.3,1.71,3.77,0.31,,17.3,N,N,4
NEW_HIGH,SENEB,Other,208.53,208.53,0.0,78.6,0.0,2026-09-04,12.0,1.82,3.77,0.31,,17.31,N,N,4
NEW_HIGH,SGMT,Other,10.94,11.24,-2.67,59.3,1.0,2026-09-03,,2.64,45.02,0.008,,-1.26,N,N,2
NEW_HIGH,SHIP,Other,18.92,19.22,-1.56,70.0,1.5,2026-09-04,6.6,1.31,0.89,0.942,757.0,2.88,N,N,5
NEW_HIGH,SLAB,Other,220.58,222.49,-0.86,63.0,1.1,2026-09-04,,6.72,5.41,,,-1.17,N,N,1
NEW_HIGH,SLDE,Other,24.67,25.09,-1.67,81.9,1.2,2026-09-03,6.0,2.39,1.46,0.032,113.0,4.14,N,N,4
NEW_HIGH,SOCA,Other,10.35,10.35,0.0,66.7,0.4,2026-09-04,,-37.64,5.06,,,,N,N,2
NEW_HIGH,SSAC,Other,10.1,10.1,0.0,61.5,0.3,2026-09-04,,-19.23,0.01,,,,N,N,1
NEW_HIGH,SSRM,Other,37.15,39.44,-5.81,61.3,1.0,2026-09-03,14.0,2.26,9.79,0.001,8.0,2.66,N,N,5
NEW_HIGH,SWVL,Other,4.93,5.6,-11.96,83.0,0.1,2026-09-03,41.1,8.3,0.8,0.656,,0.12,N,N,2
NEW_HIGH,SZZL,Other,10.45,10.5,-0.48,61.8,0.0,2026-09-02,40.2,-29.94,1.13,,,0.26,N,N,2
NEW_HIGH,TARS,Other,90.78,91.53,-0.82,84.7,2.1,2026-09-04,,11.33,3.2,0.256,,-1.17,N,N,2
NEW_HIGH,TAVIU,Other,10.79,16.07,-32.86,49.0,1.2,2026-09-02,,-133.21,0.1,,,,N,N,1
NEW_HIGH,TEAM,Other,189.58,198.6,-4.54,71.2,0.6,2026-09-03,,45.39,0.78,1.165,,-0.21,N,N,0
NEW_HIGH,TITN,Other,26.22,26.9,-2.53,77.2,2.8,2026-09-04,,1.05,1.35,1.585,,-2.48,N,N,1
NEW_HIGH,TJGC,Other,10.41,10.8,-3.61,92.3,1.5,2026-09-03,,67.29,1.08,3.515,,-0.61,N,N,0
NEW_HIGH,TMTSU,Other,10.3,10.54,-2.28,0.0,0.0,2026-09-03,,-310.0,,,,,N,N,1
NEW_HIGH,TRMD,Other,35.18,35.53,-0.99,75.9,1.5,2026-09-04,5.8,1.58,2.27,0.422,1293.0,6.08,N,N,5
NEW_HIGH,TVTX,Other,65.28,68.03,-4.04,56.0,0.8,2026-09-03,,61.12,4.05,25.157,,-0.73,N,N,1
NEW_HIGH,UFCS,Other,55.98,56.54,-0.99,71.8,1.3,2026-09-03,10.4,1.47,0.36,0.15,143.0,5.39,N,N,5
NEW_HIGH,USEA,Other,3.04,3.1,-1.94,78.8,2.5,2026-09-03,,0.49,0.95,1.769,1342.0,-0.2,N,N,2
NEW_HIGH,USIO,Other,2.75,3.06,-10.13,65.0,0.3,2026-09-03,,4.19,1.1,0.246,,-0.06,N,N,1
NEW_HIGH,VALU,Other,38.61,41.18,-6.24,62.9,0.6,2026-09-04,16.8,3.36,3.92,0.021,361.0,2.3,N,N,4
NEW_HIGH,VHCP,Other,10.07,10.07,0.0,85.7,0.0,2026-09-04,,-53.28,8.39,,,,N,N,2
NEW_HIGH,VIR,Other,11.39,11.94,-4.61,71.9,0.6,2026-09-02,,2.26,6.04,0.095,,-1.76,N,N,2
NEW_HIGH,WENN,Other,10.39,10.39,0.0,58.3,0.0,2026-09-02,32.5,-27.99,1.98,,,0.32,N,N,2
NEW_HIGH,WSBF,Other,21.52,21.59,-0.32,62.5,1.2,2026-09-04,12.4,1.08,,,300.0,1.73,N,N,4
NEW_HIGH,ZYME,Other,29.19,31.34,-6.86,64.3,0.6,2026-09-03,,25.95,6.32,0.199,,-2.02,N,N,2
NEW_HIGH,AWK,Utilities,140.7,142.27,-1.1,64.7,1.0,2026-09-02,24.4,2.4,0.52,1.377,254.0,5.77,N,N,2
NEW_LOW,APTV,Consumer Discretionary,47.95,44.52,7.7,41.5,0.8,2026-08-31,21.7,1.14,2.02,0.649,,2.21,N,N,4
NEW_LOW,CCL,Consumer Discretionary,23.51,23.08,1.86,19.3,0.9,2026-09-01,10.6,2.49,0.33,2.016,192.0,2.22,N,N,3
