Signal,Ticker,Sector,Last Close,52W Extreme,% From Extreme,RSI,Vol vs Avg,Date Hit,P/E,P/B,Curr Ratio,D/E,Div Yield %,EPS TTM,Graham Def,Graham Ent,Graham Score
NEW_HIGH,EA,Communication Services,208.9,209.19,-0.14,80.1,1.6,2026-07-17,,,,,,,N,N,0
NEW_HIGH,ABNB,Consumer Discretionary,145.98,150.88,-3.25,50.7,1.4,2026-07-16,,,,,,,N,N,0
NEW_HIGH,BBY,Consumer Discretionary,85.41,87.35,-2.22,75.5,0.8,2026-07-16,,,,,,,N,N,0
NEW_HIGH,SBUX,Consumer Discretionary,105.49,109.23,-3.42,52.1,1.1,2026-07-17,,,,,,,N,N,0
NEW_HIGH,ADM,Consumer Staples,85.9,86.0,-0.12,86.0,1.2,2026-07-17,,,,,,,N,N,0
NEW_HIGH,MNST,Consumer Staples,97.5,100.34,-2.83,53.6,1.7,2026-07-17,,,,,,,N,N,0
NEW_HIGH,MO,Consumer Staples,74.21,75.28,-1.42,51.6,1.1,2026-07-17,,,,,,,N,N,0
NEW_HIGH,PM,Consumer Staples,192.98,194.62,-0.84,62.9,1.0,2026-07-17,,,,,,,N,N,0
NEW_HIGH,TGT,Consumer Staples,139.6,144.4,-3.32,48.7,1.1,2026-07-17,,,,,,,N,N,0
NEW_HIGH,MPC,Energy,312.6,313.15,-0.18,86.9,0.9,2026-07-17,,,,,,,N,N,0
NEW_HIGH,PSX,Energy,206.86,207.14,-0.14,80.0,0.8,2026-07-17,,,,,,,N,N,0
NEW_HIGH,TRGP,Energy,282.91,285.56,-0.93,59.1,0.8,2026-07-17,,,,,,,N,N,0
NEW_HIGH,VLO,Energy,309.65,309.9,-0.08,76.3,0.8,2026-07-17,,,,,,,N,N,0
NEW_HIGH,AFL,Financials,124.72,125.93,-0.96,64.3,1.7,2026-07-17,,,,,,,N,N,0
NEW_HIGH,BAC,Financials,61.27,62.12,-1.37,68.1,1.2,2026-07-17,,,,,,,N,N,0
NEW_HIGH,BNY,Financials,157.13,163.77,-4.05,71.5,1.1,2026-07-16,,,,,,,N,N,0
NEW_HIGH,CFG,Financials,72.39,74.7,-3.09,56.4,1.2,2026-07-16,,,,,,,N,N,0
NEW_HIGH,CPAY,Financials,365.79,374.09,-2.22,69.9,0.5,2026-07-17,,,,,,,N,N,0
NEW_HIGH,EG,Financials,382.57,385.69,-0.81,70.2,1.1,2026-07-17,,,,,,,N,N,0
NEW_HIGH,FITB,Financials,58.01,59.5,-2.5,60.4,1.5,2026-07-16,,,,,,,N,N,0
NEW_HIGH,GL,Financials,184.76,191.55,-3.54,69.2,0.8,2026-07-17,,,,,,,N,N,0
NEW_HIGH,GS,Financials,1065.22,1153.99,-7.69,57.4,1.0,2026-07-15,,,,,,,N,N,0
NEW_HIGH,IVZ,Financials,29.63,31.02,-4.48,72.9,1.0,2026-07-16,,,,,,,N,N,0
NEW_HIGH,JPM,Financials,341.1,351.24,-2.89,63.4,0.8,2026-07-15,,,,,,,N,N,0
NEW_HIGH,KEY,Financials,23.55,24.07,-2.16,53.8,1.0,2026-07-17,,,,,,,N,N,0
NEW_HIGH,MET,Financials,94.0,94.86,-0.91,75.8,1.1,2026-07-17,,,,,,,N,N,0
NEW_HIGH,MS,Financials,215.5,232.25,-7.21,53.8,1.2,2026-07-15,,,,,,,N,N,0
NEW_HIGH,MSCI,Financials,628.66,644.77,-2.5,78.4,0.9,2026-07-17,,,,,,,N,N,0
NEW_HIGH,MTB,Financials,249.24,255.0,-2.26,64.2,0.9,2026-07-17,,,,,,,N,N,0
NEW_HIGH,NTRS,Financials,184.68,191.6,-3.61,68.8,1.2,2026-07-16,,,,,,,N,N,0
NEW_HIGH,PFG,Financials,113.95,114.9,-0.83,73.3,1.0,2026-07-14,,,,,,,N,N,0
NEW_HIGH,PNC,Financials,252.86,256.49,-1.42,61.3,0.9,2026-07-17,,,,,,,N,N,0
NEW_HIGH,PRU,Financials,119.07,120.53,-1.21,74.9,1.0,2026-07-17,,,,,,,N,N,0
NEW_HIGH,RF,Financials,31.65,32.47,-2.53,63.0,1.8,2026-07-17,,,,,,,N,N,0
NEW_HIGH,STT,Financials,182.5,192.51,-5.2,72.6,1.1,2026-07-16,,,,,,,N,N,0
NEW_HIGH,TRV,Financials,368.98,370.43,-0.39,73.5,1.9,2026-07-17,,,,,,,N,N,0
NEW_HIGH,USB,Financials,63.14,64.84,-2.62,63.8,1.4,2026-07-17,,,,,,,N,N,0
NEW_HIGH,V,Financials,358.56,365.14,-1.8,66.0,0.7,2026-07-16,,,,,,,N,N,0
NEW_HIGH,XYZ,Financials,79.94,84.08,-4.92,57.1,0.8,2026-07-15,,,,,,,N,N,0
NEW_HIGH,ABBV,Health Care,254.49,260.96,-2.48,53.5,0.7,2026-07-17,,,,,,,N,N,0
NEW_HIGH,BMY,Health Care,60.74,62.29,-2.49,61.2,0.9,2026-07-17,,,,,,,N,N,0
