Signal,Ticker,Sector,Last Close,52W Extreme,% From Extreme,RSI,Vol vs Avg,Date Hit,P/E,P/B,Curr Ratio,D/E,Div Yield %,EPS TTM,Graham Def,Graham Ent,Graham Score
NEW_HIGH,FEIM,Other,88.38,89.76,-1.54,76.9,5.4,2026-09-11,353.5,15.46,2.29,0.136,,0.25,N,N,3
NEW_HIGH,FORR,Other,11.75,12.75,-7.84,49.5,1.4,2026-09-04,,1.86,1.06,0.526,,-2.23,N,N,1
NEW_HIGH,FRNM,Other,14.37,17.17,-16.31,54.7,0.6,2026-09-04,,-0.27,1.05,,,-2.07,N,N,1
NEW_HIGH,FTH,Other,37.44,42.14,-11.15,62.2,1.2,2026-09-08,,5.59,19.69,0.003,,-60.86,N,N,2
NEW_HIGH,FUSB,Other,16.99,16.99,0.0,71.0,0.2,2026-09-11,12.5,0.9,,,165.0,1.36,N,N,4
NEW_HIGH,FVAV,Other,10.25,10.35,-0.97,57.1,0.0,2026-09-08,,-23.35,0.93,,,,N,N,1
NEW_HIGH,FVNNU,Other,13.5,20.87,-35.31,54.1,4.3,2026-09-09,,-675.0,64.74,,,,N,N,2
NEW_HIGH,GBLI,Other,29.5,30.5,-3.28,62.7,0.1,2026-09-09,12.5,0.64,0.31,0.011,475.0,2.36,N,N,5
NEW_HIGH,GIW,Other,10.16,10.18,-0.2,42.9,0.0,2026-09-10,,441.74,5.54,,,,N,N,1
NEW_HIGH,GPAC,Other,10.06,10.06,0.0,,16.2,2026-09-11,,-34.69,6.07,,,,N,N,2
NEW_HIGH,GSRF,Other,10.23,10.23,0.0,,0.0,2026-09-11,35.3,-37.89,34.73,,,0.29,N,N,3
NEW_HIGH,GTBP,Other,8.61,8.82,-2.38,99.1,1.2,2026-09-11,0.0,4.31,2.61,,,179.15,N,N,3
NEW_HIGH,GTERA,Other,10.42,10.42,0.0,66.7,0.8,2026-09-11,23.7,-267.18,5.09,,,0.44,N,N,3
NEW_HIGH,HALO,Other,107.2,111.15,-3.55,46.7,0.5,2026-09-04,31.4,85.15,2.71,15.177,,3.41,N,N,2
NEW_HIGH,HAVA,Other,10.21,10.21,0.0,,0.0,2026-09-11,51.0,-51.31,1.36,,,0.2,N,N,2
NEW_HIGH,HCAC,Other,10.1,10.11,-0.1,64.3,1.0,2026-09-08,,-78.29,11.93,,,,N,N,2
NEW_HIGH,HNST,Other,5.41,6.01,-9.98,59.0,0.8,2026-09-04,,3.53,3.94,0.057,,-0.11,N,N,2
NEW_HIGH,HNVR,Other,26.78,27.9,-4.01,46.4,1.5,2026-09-10,21.1,0.96,,,149.0,1.27,N,N,3
NEW_HIGH,HSCS,Other,3.39,4.35,-22.07,61.3,0.6,2026-09-08,,47.75,0.53,17.414,,-3.48,N,N,0
NEW_HIGH,HURC,Other,21.79,24.49,-11.02,42.1,0.2,2026-09-04,,0.73,3.98,0.051,,-1.02,N,N,3
NEW_HIGH,HVII,Other,10.6,12.05,-12.03,75.2,0.1,2026-09-08,106.0,-25.65,4.75,,,0.1,N,N,3
NEW_HIGH,ILLUU,Other,10.27,10.27,0.0,,0.0,2026-09-11,,1.43,,,,,N,N,1
NEW_HIGH,INAC,Other,10.34,10.35,-0.1,87.0,0.0,2026-09-09,29.6,-42.39,6.52,,,0.35,N,N,3
NEW_HIGH,INMB,Other,2.22,2.6,-14.62,45.2,0.7,2026-09-08,,3.02,4.04,0.069,,-0.62,N,N,2
NEW_HIGH,IRD,Other,6.04,7.07,-14.57,76.0,1.0,2026-09-09,,-38.47,12.19,,,-1.29,N,N,2
NEW_HIGH,KCHV,Other,10.45,10.46,-0.1,,0.3,2026-09-11,36.0,-53.87,11.47,,,0.29,N,N,3
NEW_HIGH,KFII,Other,10.65,10.65,0.0,71.4,0.0,2026-09-11,41.0,-42.43,36.73,,,0.26,N,N,3
NEW_HIGH,KGEI,Other,6.56,6.88,-4.65,61.1,0.7,2026-09-10,12.1,1.08,0.46,0.208,,0.54,N,N,4
NEW_HIGH,KOYN,Other,10.23,10.24,-0.1,45.0,8.5,2026-09-08,39.3,-43.16,2.93,,,0.26,N,N,3
NEW_HIGH,KTWO,Other,10.1,10.1,0.0,85.7,0.0,2026-09-11,,288.57,0.75,,,,N,N,0
NEW_HIGH,LARK,Other,32.5,32.72,-0.67,55.1,0.9,2026-09-08,9.9,1.19,,,258.0,3.28,N,N,4
NEW_HIGH,LATA,Other,10.19,10.21,-0.2,76.3,0.0,2026-09-04,,-43.92,12.49,,,,N,N,2
NEW_HIGH,LFAC,Other,10.07,10.07,0.0,66.7,0.2,2026-09-11,,-49.61,6.64,,,,N,N,2
NEW_HIGH,LFST,Other,12.97,13.28,-2.33,61.8,1.7,2026-09-11,99.8,3.35,1.38,0.321,,0.13,N,N,2
NEW_HIGH,LIFE,Other,40.25,42.55,-5.41,64.3,0.7,2026-09-08,,5.39,1.52,0.004,,-1.67,N,N,1
NEW_HIGH,LKSP,Other,10.22,10.23,-0.1,50.0,0.0,2026-09-10,51.1,-33.84,0.58,,,0.2,N,N,2
NEW_HIGH,LKSPU,Other,10.44,10.44,0.0,,,2026-09-11,,-34.59,0.58,,,,N,N,1
NEW_HIGH,LPBB,Other,10.82,10.82,0.0,87.5,0.0,2026-09-11,41.6,-28.93,0.1,,,0.26,N,N,2
NEW_HIGH,LSBK,Other,18.42,18.99,-3.0,74.5,2.0,2026-09-10,16.2,0.94,,,195.0,1.14,N,N,3
NEW_HIGH,MBWM,Other,61.74,62.42,-1.09,63.4,1.2,2026-09-11,10.9,1.41,,,253.0,5.69,N,N,4
NEW_HIGH,MESH,Other,10.08,10.13,-0.49,61.5,1.8,2026-09-08,,-31.21,11.88,,,,N,N,2
NEW_HIGH,MFIN,Other,12.05,12.26,-1.71,61.3,0.9,2026-09-11,9.1,0.67,35.02,5.224,465.0,1.33,N,N,5
NEW_HIGH,MMTX,Other,10.18,10.21,-0.29,55.0,0.0,2026-09-04,,-135.73,14.82,,,,N,N,2
NEW_HIGH,MNSB,Other,25.26,25.87,-2.36,57.5,0.5,2026-09-08,12.4,0.93,,,159.0,2.03,N,N,4
NEW_HIGH,MNTK,Other,2.64,2.73,-3.3,80.6,1.7,2026-09-11,52.8,1.43,0.62,0.594,,0.05,N,N,3
NEW_HIGH,MRX,Other,73.0,79.11,-7.72,50.4,0.9,2026-09-08,14.8,3.85,1.09,8.25,88.0,4.92,N,N,3
NEW_HIGH,NMP,Other,10.36,10.37,-0.1,80.0,0.0,2026-09-08,37.0,211.43,0.58,0.071,,0.28,N,N,2
NEW_HIGH,NOEMU,Other,12.65,12.65,0.0,,0.0,2026-09-11,,-67.65,0.21,,,,N,N,1
NEW_HIGH,NSIT,Other,165.37,165.79,-0.25,70.6,1.1,2026-09-11,24.4,3.04,1.18,1.085,,6.77,N,N,1
NEW_HIGH,NSTS,Other,14.11,14.19,-0.56,70.7,4.2,2026-09-09,,0.87,,,,-0.01,N,N,1
NEW_HIGH,OBIO,Other,6.12,6.25,-2.08,65.8,1.2,2026-09-11,,19.07,8.26,2.405,,-0.84,N,N,1
NEW_HIGH,OESX,Other,27.25,31.0,-12.1,64.7,1.2,2026-09-09,,5.92,1.53,0.51,,-0.05,N,N,1
NEW_HIGH,OKTA,Other,166.5,179.44,-7.21,67.0,0.7,2026-09-10,99.7,4.17,1.52,0.008,,1.67,N,N,2
NEW_HIGH,ORIQ,Other,10.34,10.41,-0.67,37.5,9.8,2026-09-09,43.1,86.17,5.33,,,0.24,N,N,2
NEW_HIGH,OTGA,Other,10.23,10.25,-0.2,50.0,0.6,2026-09-04,,682.0,10.85,0.0,,,N,N,2
NEW_HIGH,PACH,Other,10.34,10.34,0.0,71.1,0.0,2026-09-11,28.7,-27.71,1.86,,,0.36,N,N,2
NEW_HIGH,PAYO,Other,7.12,7.18,-0.84,52.4,1.0,2026-09-04,50.9,3.69,1.0,0.132,,0.14,N,N,2
NEW_HIGH,PBAM,Other,90.85,92.09,-1.35,81.9,2.3,2026-09-10,11.8,1.82,,,,7.69,N,N,2
NEW_HIGH,PBFS,Other,18.06,19.91,-9.29,63.8,1.1,2026-09-10,25.8,1.33,,,,0.7,N,N,2
NEW_HIGH,PBHC,Other,17.21,18.3,-5.96,63.8,0.4,2026-09-11,1721.0,0.86,,,232.0,0.01,N,N,3
NEW_HIGH,PDEX,Other,62.81,77.0,-18.43,46.3,1.0,2026-09-04,15.2,4.2,4.1,0.398,,4.12,N,N,3
NEW_HIGH,PFIS,Other,71.98,73.34,-1.85,66.9,1.0,2026-09-11,12.7,1.34,,,346.0,5.68,N,N,4
NEW_HIGH,PHVS,Other,38.02,43.25,-12.09,60.1,1.4,2026-09-08,,7.63,11.94,0.002,,-3.03,N,N,2
NEW_HIGH,PLSE,Other,53.11,58.9,-9.83,55.7,1.1,2026-09-09,,37.8,9.63,0.068,,-1.17,N,N,2
NEW_HIGH,POLE,Other,10.72,12.0,-10.67,45.0,1.7,2026-09-04,41.2,-29.45,43.94,,,0.26,N,N,3
NEW_HIGH,PROV,Other,18.63,18.99,-1.9,81.6,0.9,2026-09-04,18.1,0.92,,,300.0,1.03,N,N,3
NEW_HIGH,PRTS,Other,9.31,10.98,-15.21,73.4,3.7,2026-09-10,,1.26,1.67,0.9,,-4.25,N,N,2
NEW_HIGH,PTEN,Other,12.85,13.39,-4.03,57.9,1.0,2026-09-10,,1.58,1.75,0.414,311.0,-0.24,N,N,2
NEW_HIGH,PXS,Other,6.88,7.08,-2.82,74.9,0.3,2026-09-11,8.4,0.73,4.72,0.779,,0.82,N,N,5
NEW_HIGH,QRVO,Other,116.65,120.52,-3.21,89.2,2.0,2026-09-11,27.1,2.96,3.54,0.446,,4.3,N,N,3
NEW_HIGH,QUMS,Other,10.34,10.34,0.0,,0.0,2026-09-11,60.8,-34.58,0.37,,,0.17,N,N,2
NEW_HIGH,RBKB,Other,12.82,13.23,-3.1,53.3,0.5,2026-09-08,14.2,1.4,,,,0.9,N,N,3
NEW_HIGH,RCBC,Other,52.24,54.88,-4.81,78.2,2.2,2026-09-08,11.1,1.29,,,36.0,4.69,N,N,4
NEW_HIGH,RCEL,Other,9.88,11.39,-13.26,47.7,0.6,2026-09-04,,-10.98,0.41,,,-1.44,N,N,1
NEW_HIGH,RDAG,Other,10.43,10.43,0.0,,0.0,2026-09-11,,-32.9,21.95,,,,N,N,2
NEW_HIGH,RDI,Other,2.17,2.41,-9.96,62.1,0.4,2026-09-04,,-2.13,0.23,,,-0.55,N,N,1
NEW_HIGH,RIBB,Other,10.2,18.47,-44.78,44.7,1.6,2026-09-09,170.0,-137.84,0.04,,,0.06,N,N,2
NEW_HIGH,RNGT,Other,10.17,10.19,-0.2,63.6,0.0,2026-09-08,,-44.03,14.11,,,,N,N,2
NEW_HIGH,ROIV,Other,40.82,42.5,-3.95,67.0,0.7,2026-09-08,,6.97,16.72,0.022,,-0.47,N,N,2
NEW_HIGH,RPRX,Other,58.61,64.38,-8.96,37.4,0.9,2026-09-04,31.5,3.82,2.8,0.916,160.0,1.86,N,N,4
NEW_HIGH,RRBI,Other,103.48,104.84,-1.3,61.0,0.9,2026-09-11,14.9,1.77,,,97.0,6.94,N,N,3
NEW_HIGH,SAFT,Other,103.42,103.53,-0.11,73.3,0.7,2026-09-10,22.2,1.73,0.39,0.068,356.0,4.65,N,N,3
NEW_HIGH,SBFG,Other,29.14,30.07,-3.09,68.1,0.5,2026-09-04,10.9,1.24,,,221.0,2.67,N,N,4
NEW_HIGH,SBLK,Other,31.17,32.88,-5.2,54.5,0.8,2026-09-04,12.2,1.38,1.92,0.469,603.0,2.55,N,N,5
NEW_HIGH,SCII,Other,10.12,10.15,-0.3,62.5,0.0,2026-09-08,,404.8,4.77,,,,N,N,1
NEW_HIGH,SDHI,Other,10.53,10.56,-0.28,62.5,0.5,2026-09-10,26.3,1.39,0.0,,,0.4,N,N,2
NEW_HIGH,SENEB,Other,188.22,208.53,-9.74,42.6,0.0,2026-09-04,10.9,1.65,3.77,0.31,,17.3,N,N,4
NEW_HIGH,SFWL,Other,8.38,12.0,-30.17,79.4,0.5,2026-09-09,4.0,5.24,1.27,0.632,,2.1,N,N,3
NEW_HIGH,SGMT,Other,10.88,11.45,-4.98,61.0,0.6,2026-09-10,,2.62,45.02,0.008,,-1.26,N,N,2
NEW_HIGH,SHIP,Other,18.41,19.22,-4.21,59.9,1.2,2026-09-04,6.4,1.27,0.89,0.942,761.0,2.88,N,N,5
NEW_HIGH,SLAB,Other,220.33,222.49,-0.97,68.6,0.4,2026-09-04,,6.71,5.41,,,-1.17,N,N,1
NEW_HIGH,SOCA,Other,10.35,10.35,0.0,61.5,14.6,2026-09-10,,-36.3,5.06,,,,N,N,2
NEW_HIGH,SOCAU,Other,10.45,12.0,-12.92,,0.0,2026-09-10,,-42.11,5.06,,,,N,N,2
NEW_HIGH,SSAC,Other,10.1,10.12,-0.2,53.8,0.9,2026-09-11,,-19.24,0.01,,,,N,N,1
NEW_HIGH,SSACU,Other,10.28,10.59,-2.93,46.2,2.6,2026-09-11,,-19.58,0.01,,,,N,N,1
NEW_HIGH,SSEA,Other,10.38,10.38,0.0,66.7,0.2,2026-09-11,,19.58,0.34,0.095,,-0.71,N,N,1
NEW_HIGH,STHO,Other,9.31,9.94,-6.34,34.6,0.5,2026-09-08,7.8,0.4,20.95,0.739,,1.2,N,N,5
NEW_HIGH,SUMAU,Other,10.25,10.25,0.0,,0.0,2026-09-11,,-39.73,0.26,,,,N,N,1
NEW_HIGH,SWVL,Other,7.11,8.48,-16.16,81.1,0.2,2026-09-10,59.3,11.98,0.8,0.656,,0.12,N,N,2
NEW_HIGH,TARS,Other,79.31,91.53,-13.35,59.6,0.6,2026-09-04,,9.9,3.2,0.256,,-1.05,N,N,2
NEW_HIGH,TDAC,Other,10.86,10.95,-0.82,54.3,1.0,2026-09-11,41.8,-36.32,0.06,,,0.26,N,N,2
NEW_HIGH,TITN,Other,23.22,26.9,-13.68,60.1,0.6,2026-09-04,,0.93,1.35,1.606,,-2.48,N,N,1
NEW_HIGH,TJGC,Other,11.19,11.5,-2.7,93.2,1.0,2026-09-11,,72.34,1.08,3.515,,-0.59,N,N,0
NEW_HIGH,TRMD,Other,35.08,35.94,-2.39,75.2,1.5,2026-09-09,5.8,1.58,2.27,0.422,1260.0,6.08,N,N,5
NEW_HIGH,TVAI,Other,10.4,10.4,0.0,77.8,0.0,2026-09-11,40.0,-33.23,0.23,,,0.26,N,N,2
NEW_HIGH,TVTX,Other,66.17,68.73,-3.72,51.8,0.9,2026-09-11,,61.96,4.05,25.157,,-0.73,N,N,1
NEW_HIGH,TXG,Other,68.59,69.67,-1.55,58.1,0.7,2026-09-11,,10.86,5.69,0.095,,-0.6,N,N,2
NEW_HIGH,UFCS,Other,55.38,56.74,-2.4,64.9,0.7,2026-09-11,10.3,1.46,0.36,0.15,144.0,5.39,N,N,5
NEW_HIGH,USEA,Other,2.99,3.15,-5.08,65.7,0.8,2026-09-08,,0.48,0.95,1.769,1333.0,-0.2,N,N,2
NEW_HIGH,VALU,Other,39.29,41.18,-4.59,61.7,0.3,2026-09-04,17.1,3.42,3.92,0.021,356.0,2.3,N,N,4
NEW_HIGH,VHCP,Other,10.07,10.1,-0.3,62.5,10.5,2026-09-10,,-53.28,8.39,,,,N,N,2
NEW_HIGH,WENN,Other,10.4,10.44,-0.38,62.5,0.1,2026-09-11,32.5,-28.03,1.98,,,0.32,N,N,2
NEW_HIGH,WSBF,Other,21.37,21.66,-1.34,57.9,2.2,2026-09-11,12.4,1.07,,,300.0,1.73,N,N,4
NEW_HIGH,XCBE,Other,10.01,10.01,0.0,75.0,0.0,2026-09-11,,-62.96,0.04,,,,N,N,1
NEW_HIGH,XHLD,Other,12.53,13.84,-9.47,89.1,1.5,2026-09-11,,29.98,3.01,0.082,,-6.06,N,N,2
NEW_HIGH,YHNA,Other,11.09,12.0,-7.58,65.8,0.0,2026-09-08,69.3,-21.7,0.05,,,0.16,N,N,2
NEW_HIGH,ZKP,Other,10.05,10.05,0.0,77.8,6.7,2026-09-11,,-42.95,,,,,N,N,1
NEW_HIGH,AWK,Utilities,137.69,142.37,-3.29,56.8,0.7,2026-09-10,23.9,2.35,0.52,1.377,260.0,5.77,N,N,2
NEW_LOW,APTV,Consumer Discretionary,45.54,43.83,3.9,38.7,0.5,2026-09-10,20.6,1.08,2.02,0.649,,2.21,N,N,4
NEW_LOW,AZO,Consumer Discretionary,2876.75,2865.13,0.41,40.7,1.2,2026-09-11,19.8,-16.91,0.89,,,145.28,N,N,2
NEW_LOW,CCL,Consumer Discretionary,22.75,22.28,2.11,22.8,0.9,2026-09-10,10.2,2.41,0.33,2.016,200.0,2.22,N,N,3
NEW_LOW,LEN,Consumer Discretionary,79.6,76.63,3.88,31.2,1.3,2026-09-10,12.5,0.89,8.51,0.287,251.0,6.38,Y,N,6
NEW_LOW,LOW,Consumer Discretionary,196.82,195.06,0.9,21.1,1.0,2026-09-10,16.6,-14.85,1.1,,254.0,11.83,N,N,3
NEW_LOW,LULU,Consumer Discretionary,98.97,95.67,3.45,29.5,0.8,2026-09-10,8.1,2.31,2.19,0.447,,12.15,N,N,4
NEW_LOW,LVS,Consumer Discretionary,42.83,42.11,1.71,24.8,0.8,2026-09-10,16.6,47.75,1.0,17.039,282.0,2.58,N,N,2
NEW_LOW,MCD,Consumer Discretionary,252.53,252.15,0.15,22.2,1.0,2026-09-11,20.5,-174.64,1.08,,295.0,12.3,N,N,3
NEW_LOW,NCLH,Consumer Discretionary,14.82,14.45,2.56,13.6,1.0,2026-09-10,9.0,2.65,0.2,6.211,,1.65,N,N,2
NEW_LOW,NKE,Consumer Discretionary,36.8,36.55,0.68,26.4,0.7,2026-09-10,17.5,3.67,1.96,0.743,446.0,2.1,N,N,3
NEW_LOW,TJX,Consumer Discretionary,126.02,124.87,0.92,11.9,0.7,2026-09-11,23.3,13.39,1.15,1.344,152.0,5.41,N,N,2
NEW_LOW,WYNN,Consumer Discretionary,87.7,86.96,0.85,17.2,1.2,2026-09-11,21.0,-52.74,0.91,,114.0,4.17,N,N,3
NEW_LOW,STZ,Consumer Staples,122.45,120.25,1.83,21.0,1.0,2026-09-09,11.7,2.54,0.91,1.232,336.0,10.49,N,N,3
NEW_LOW,AON,Financials,302.69,302.44,0.08,23.0,1.7,2026-09-11,16.7,6.69,1.03,1.635,108.0,18.13,N,N,2
