Signal,Ticker,Sector,Last Close,52W Extreme,% From Extreme,RSI,Vol vs Avg,Date Hit,P/E,P/B,Curr Ratio,D/E,Div Yield %,EPS TTM,Graham Def,Graham Ent,Graham Score
NEW_HIGH,APAC,Other,10.21,10.21,0.0,85.7,0.0,2026-08-07,113.4,196.35,9.27,0.0,,0.09,N,N,3
NEW_HIGH,APGE,Other,134.84,134.88,-0.03,72.0,1.3,2026-08-07,,7.99,32.59,0.006,,-4.33,N,N,2
NEW_HIGH,APPS,Other,14.34,15.34,-6.52,81.6,1.2,2026-08-07,,8.98,1.21,1.868,,-0.29,N,N,0
NEW_HIGH,ASRV,Other,4.92,5.13,-4.09,79.3,2.4,2026-08-07,9.6,0.68,,,241.0,0.51,N,N,4
NEW_HIGH,ATAI,Other,7.25,7.25,0.0,60.3,0.3,2026-08-07,,13.35,10.02,0.026,,-2.87,N,N,2
NEW_HIGH,ATLC,Other,100.01,114.34,-12.53,53.1,2.0,2026-08-05,13.0,2.45,14.67,9.29,,7.7,N,N,3
NEW_HIGH,ATNI,Other,31.97,32.28,-0.96,83.7,1.9,2026-08-07,3.1,0.82,1.63,0.825,348.0,10.31,N,Y,5
NEW_HIGH,AUDC,Other,9.94,10.86,-8.47,56.9,0.7,2026-08-04,39.8,1.68,1.9,0.284,402.0,0.25,N,N,3
NEW_HIGH,AVT,Other,96.53,100.0,-3.47,72.2,1.4,2026-08-06,24.1,1.58,1.78,0.692,145.0,4.01,N,N,3
NEW_HIGH,AYA,Other,27.19,27.33,-0.51,78.1,1.3,2026-08-07,45.3,8.48,2.22,0.214,,0.6,N,N,3
NEW_HIGH,BANR,Other,70.67,72.54,-2.58,53.5,0.8,2026-08-04,11.7,1.2,,,289.0,6.06,N,N,4
NEW_HIGH,BDSX,Other,23.5,25.0,-6.0,69.1,1.2,2026-08-06,,-78.6,2.85,7.852,,-3.1,N,N,2
NEW_HIGH,BFC,Other,153.42,157.45,-2.56,70.0,0.5,2026-08-06,20.0,2.07,,,137.0,7.69,N,N,2
NEW_HIGH,BFRI,Other,1.27,1.27,0.0,76.2,0.7,2026-08-07,,2.49,1.21,1.272,,-0.98,N,N,0
NEW_HIGH,BHRB,Other,73.42,75.09,-2.22,64.4,0.5,2026-08-04,12.8,1.24,,,300.0,5.75,N,N,4
NEW_HIGH,BIXI,Other,10.04,10.04,0.0,72.2,0.0,2026-08-07,,-47.58,20.37,,,,N,N,2
NEW_HIGH,BLFS,Other,34.66,34.76,-0.29,77.9,0.4,2026-08-07,34.7,4.49,9.69,0.037,,1.0,N,N,3
NEW_HIGH,BLLN,Other,93.39,150.44,-37.92,34.8,1.9,2026-08-05,129.7,8.15,11.69,0.268,,0.72,N,N,3
NEW_HIGH,BLMN,Other,10.95,12.63,-13.3,71.1,0.9,2026-08-05,34.2,2.36,0.25,4.419,548.0,0.32,N,N,2
NEW_HIGH,BLZE,Other,18.82,23.99,-21.55,69.4,0.8,2026-08-04,,13.13,1.0,0.931,,-0.35,N,N,1
NEW_HIGH,BOKF,Other,143.8,146.22,-1.66,64.1,0.8,2026-08-06,13.6,1.44,,,175.0,10.61,N,N,4
NEW_HIGH,BOLD,Other,2.89,2.92,-1.03,84.6,3.7,2026-08-05,,0.75,9.48,,,-2.85,N,N,2
NEW_HIGH,BPAC,Other,10.15,10.18,-0.29,54.5,0.3,2026-08-06,507.5,30.95,,,,,N,N,0
NEW_HIGH,BPOP,Other,174.04,179.0,-2.77,54.3,0.7,2026-08-03,11.8,1.73,,,172.0,14.8,N,N,3
NEW_HIGH,BSBK,Other,8.95,9.55,-6.28,45.7,1.1,2026-08-04,42.6,0.78,,,,0.21,N,N,2
NEW_HIGH,BUSE,Other,30.98,31.7,-2.27,67.4,0.7,2026-08-04,12.7,1.08,,,336.0,2.44,N,N,4
NEW_HIGH,BUUU,Other,26.49,27.9,-5.05,61.7,0.3,2026-08-07,,72.58,4.73,0.103,,-0.01,N,N,2
NEW_HIGH,BVS,Other,14.12,15.89,-11.14,70.5,1.1,2026-08-05,18.1,5.15,1.69,0.951,,0.78,N,N,2
NEW_HIGH,BWFG,Other,66.9,69.59,-3.87,81.0,0.6,2026-08-03,12.4,1.61,,,120.0,5.39,N,N,3
NEW_HIGH,BYFC,Other,11.13,11.16,-0.27,80.6,0.3,2026-08-07,,0.92,,,,-2.77,N,N,1
NEW_HIGH,CABR,Other,1.34,1.84,-27.17,47.9,6.6,2026-08-07,,-5.91,5.65,,,-0.69,N,N,2
NEW_HIGH,CAC,Other,57.79,60.59,-4.62,67.4,0.9,2026-08-05,11.1,1.35,,,291.0,5.22,N,N,4
NEW_HIGH,CAKE,Other,107.05,107.95,-0.83,87.8,0.7,2026-08-05,29.0,10.27,0.59,4.01,112.0,3.69,N,N,2
NEW_HIGH,CARE,Other,33.0,36.06,-8.49,49.9,1.2,2026-08-04,5.7,1.36,,,121.0,5.8,N,N,4
NEW_HIGH,CARG,Other,38.99,41.22,-5.41,66.4,2.0,2026-08-07,20.1,14.78,1.85,0.7,,1.94,N,N,2
NEW_HIGH,CASS,Other,57.99,58.88,-1.51,82.1,0.7,2026-08-06,20.9,3.04,1.01,0.344,221.0,2.77,N,N,3
NEW_HIGH,CATY,Other,63.41,64.89,-2.28,60.9,0.6,2026-08-04,12.4,1.39,,,227.0,5.11,N,N,4
NEW_HIGH,CBC,Other,33.51,33.82,-0.92,78.8,0.9,2026-08-06,18.7,2.08,,,143.0,1.79,N,N,2
NEW_HIGH,CBK,Other,35.06,35.72,-1.85,65.8,0.6,2026-08-06,11.5,1.59,,,91.0,3.06,N,N,3
NEW_HIGH,CCBG,Other,52.01,53.6,-2.97,63.4,0.7,2026-08-06,14.4,1.56,,,208.0,3.6,N,N,3
NEW_HIGH,CCNE,Other,34.61,36.17,-4.31,55.2,1.1,2026-08-03,10.9,1.19,,,214.0,3.18,N,N,4
NEW_HIGH,CDNA,Other,46.69,49.76,-6.17,70.1,0.7,2026-08-03,22.4,5.65,4.58,0.045,,2.08,N,N,3
NEW_HIGH,CENT,Other,44.74,46.97,-4.75,56.7,2.2,2026-08-07,16.6,1.6,3.79,0.806,,2.7,N,N,3
NEW_HIGH,CENTA,Other,39.06,40.8,-4.26,56.8,1.5,2026-08-06,14.5,1.55,3.79,0.806,,2.7,N,N,4
NEW_HIGH,CFFI,Other,87.94,89.76,-2.03,81.8,0.3,2026-08-05,9.8,1.03,,,218.0,8.97,N,N,4
NEW_HIGH,CFFN,Other,8.88,9.17,-3.16,68.8,0.8,2026-08-03,13.7,1.07,,,383.0,0.65,N,N,4
NEW_HIGH,CHCO,Other,144.94,147.58,-1.79,76.0,0.6,2026-08-03,15.9,2.52,,,241.0,9.13,N,N,2
NEW_HIGH,CHEF,Other,110.2,117.33,-6.08,73.2,0.3,2026-08-03,52.0,6.93,2.15,1.46,,2.12,N,N,2
NEW_HIGH,CHMG,Other,81.24,85.0,-4.42,63.9,0.8,2026-08-04,11.7,1.45,,,166.0,6.96,N,N,4
NEW_HIGH,CHPG,Other,10.44,10.44,0.0,,0.0,2026-08-07,41.8,-62.14,0.27,,,0.25,N,N,2
NEW_HIGH,CIVB,Other,28.33,29.79,-4.9,49.6,0.8,2026-08-03,10.6,1.04,,,254.0,2.68,N,N,4
NEW_HIGH,CLAR,Other,3.71,3.98,-6.78,72.2,3.9,2026-08-07,,0.74,4.39,0.059,297.0,-0.81,N,N,4
NEW_HIGH,CLDX,Other,41.71,42.92,-2.82,81.2,0.8,2026-08-07,,5.27,8.92,0.004,,-4.35,N,N,2
NEW_HIGH,CLYM,Other,14.0,14.53,-3.65,67.6,0.9,2026-08-07,,4.52,31.45,0.005,,-0.82,N,N,2
NEW_HIGH,COFS,Other,34.08,34.95,-2.49,51.1,0.8,2026-08-03,9.0,1.06,,,341.0,3.78,N,N,4
NEW_HIGH,CPIX,Other,7.8,8.23,-5.22,70.8,0.2,2026-08-05,,6.7,0.96,0.276,,-0.62,N,N,1
NEW_HIGH,CRAC,Other,10.18,10.18,0.0,90.0,0.1,2026-08-07,,-72.2,0.25,,,,N,N,1
NEW_HIGH,CRAQ,Other,10.35,10.35,0.0,,0.0,2026-08-07,35.7,-39.2,5.35,,,0.29,N,N,3
NEW_HIGH,CRNX,Other,84.08,84.3,-0.26,56.6,0.6,2026-08-07,,7.46,15.57,0.04,,-5.05,N,N,2
NEW_HIGH,CROX,Other,136.62,141.28,-3.3,51.3,0.8,2026-08-04,12.1,4.75,1.49,1.22,,11.27,N,N,2
NEW_HIGH,CRSR,Other,14.35,14.58,-1.58,77.6,4.8,2026-08-07,119.6,2.37,1.75,0.272,,0.12,N,N,2
NEW_HIGH,CSAI,Other,7.12,7.24,-1.66,96.6,0.2,2026-08-07,,6.51,2.78,,,-20.61,N,N,1
NEW_HIGH,CSWC,Other,25.13,25.24,-0.44,67.9,1.4,2026-08-07,13.9,1.51,73.93,1.193,1019.0,1.81,N,N,4
NEW_HIGH,CTRN,Other,72.69,73.39,-0.95,66.0,0.9,2026-08-05,50.8,4.72,1.15,1.807,,1.43,N,N,1
NEW_HIGH,CVV,Other,8.18,9.1,-10.11,59.6,3.3,2026-08-07,,2.44,5.35,,,-0.45,N,N,1
NEW_HIGH,CZFS,Other,80.4,83.37,-3.56,69.1,2.4,2026-08-04,9.4,1.1,,,252.0,8.55,N,N,4
NEW_HIGH,CZNC,Other,25.36,25.84,-1.86,84.2,0.8,2026-08-03,17.3,1.31,,,441.0,1.47,N,N,3
NEW_HIGH,DBGI,Other,15.35,30.93,-50.37,65.0,0.3,2026-08-05,,1.62,0.72,2.863,,-92.8,N,N,0
NEW_HIGH,DBX,Other,34.81,35.72,-2.55,68.1,2.2,2026-08-07,19.2,-3.99,1.07,,,1.81,N,N,2
NEW_HIGH,DCTH,Other,15.11,16.38,-7.75,68.6,2.2,2026-08-07,1511.0,4.71,9.83,0.02,,0.01,N,N,3
NEW_HIGH,DFTX,Other,46.14,49.7,-7.16,60.8,1.5,2026-08-07,,17.22,4.69,0.146,,-2.5,N,N,2
NEW_HIGH,DGII,Other,81.7,86.84,-5.92,83.2,1.4,2026-08-07,64.8,4.62,1.13,0.173,,1.26,N,N,2
NEW_HIGH,DRDB,Other,10.65,10.65,0.0,71.9,11.1,2026-08-07,,-122.41,0.09,,,,N,N,1
NEW_HIGH,DRH,Other,12.53,13.79,-9.14,45.7,0.8,2026-08-03,17.4,1.68,5.59,0.782,351.0,0.72,N,N,4
NEW_HIGH,DSGR,Other,34.88,35.06,-0.51,81.7,0.4,2026-08-05,183.6,2.49,2.54,1.291,,0.19,N,N,2
NEW_HIGH,DXPE,Other,192.36,208.0,-7.52,62.6,1.4,2026-08-07,34.9,5.99,2.99,1.663,,5.51,N,N,2
NEW_HIGH,DYN,Other,26.25,27.09,-3.1,69.1,0.7,2026-08-05,,6.19,12.02,0.332,,-3.26,N,N,2
NEW_HIGH,ECPG,Other,100.2,101.8,-1.57,69.2,1.1,2026-08-07,7.6,1.97,11.38,3.881,,13.16,N,N,3
NEW_HIGH,EDRY,Other,34.72,34.8,-0.23,85.0,1.2,2026-08-07,10.4,1.08,1.61,0.971,,3.33,N,N,4
NEW_HIGH,ELVN,Other,60.46,62.32,-2.98,76.4,0.7,2026-08-05,,8.12,40.32,0.001,,-1.65,N,N,2
NEW_HIGH,EMIS,Other,10.22,10.22,0.0,,0.0,2026-08-07,,176.21,11.76,,,,N,N,1
NEW_HIGH,ESCA,Other,22.6,23.07,-2.04,72.6,0.8,2026-08-07,13.5,1.7,3.21,0.088,270.0,1.67,N,N,5
NEW_HIGH,ESEA,Other,75.29,79.67,-5.5,64.8,0.6,2026-08-03,3.9,1.08,5.46,0.431,423.0,19.08,Y,Y,6
NEW_HIGH,ESTA,Other,77.42,97.59,-20.67,23.5,1.5,2026-08-03,,107.98,3.84,12.203,,-1.27,N,N,1
NEW_HIGH,EXFY,Other,2.69,2.8,-3.93,87.6,6.0,2026-08-07,,1.87,3.49,0.04,,-0.17,N,N,2
NEW_HIGH,FA,Other,24.01,25.15,-4.53,57.3,1.3,2026-08-07,160.1,3.21,2.53,1.577,,0.15,N,N,2
NEW_HIGH,FBIZ,Other,71.12,73.48,-3.21,74.6,0.7,2026-08-03,10.8,1.55,,,191.0,6.56,N,N,3
NEW_HIGH,FCBC,Other,48.21,49.14,-1.89,77.9,0.7,2026-08-06,15.3,1.69,,,261.0,3.16,N,N,2
NEW_HIGH,FCNCA,Other,2218.49,2289.99,-3.12,65.0,0.5,2026-08-05,11.9,1.26,,,38.0,186.35,N,N,4
NEW_HIGH,FDBC,Other,54.52,55.5,-1.77,74.6,0.4,2026-08-06,10.4,1.25,,,315.0,5.26,N,N,4
NEW_HIGH,FENC,Other,11.57,11.66,-0.77,69.6,1.6,2026-08-07,,10.61,6.98,,,-0.29,N,N,1
NEW_HIGH,FISI,Other,41.65,42.97,-3.07,65.0,1.1,2026-08-03,10.3,1.31,,,302.0,4.03,N,N,4
NEW_HIGH,FIVN,Other,33.99,34.1,-0.32,71.4,2.2,2026-08-07,43.6,3.14,4.15,1.026,,0.78,N,N,2
NEW_HIGH,FLNT,Other,4.04,4.36,-7.34,64.2,3.5,2026-08-07,,9.06,0.95,2.327,,-0.83,N,N,0
NEW_HIGH,FLXS,Other,76.19,79.7,-4.4,61.1,0.6,2026-08-05,14.0,2.2,3.44,0.291,112.0,5.44,N,N,5
NEW_HIGH,FMNB,Other,15.69,16.16,-2.91,73.3,0.9,2026-08-03,10.6,1.19,,,434.0,1.48,N,N,4
NEW_HIGH,FNKO,Other,5.88,7.04,-16.48,54.4,3.0,2026-08-07,,1.94,1.16,1.39,,-0.03,N,N,0
NEW_HIGH,FNLC,Other,35.38,36.3,-2.53,62.6,0.5,2026-08-04,10.5,1.36,,,431.0,3.37,N,N,4
NEW_HIGH,FNWD,Other,44.51,45.9,-3.03,85.2,0.2,2026-08-04,19.6,1.08,,,140.0,2.27,N,N,3
NEW_HIGH,FORR,Other,11.74,12.33,-4.79,64.4,0.9,2026-08-03,,2.12,,0.588,,-2.23,N,N,1
NEW_HIGH,FOSL,Other,5.38,6.16,-12.66,71.0,1.6,2026-08-05,,3.03,1.72,4.018,,-1.13,N,N,0
NEW_HIGH,FRD,Other,43.91,45.88,-4.29,74.7,3.0,2026-08-07,11.4,2.06,3.38,0.666,43.0,3.84,N,N,5
NEW_HIGH,FSEA,Other,17.11,17.16,-0.29,75.0,0.5,2026-08-04,,1.19,,,,-0.02,N,N,1
NEW_HIGH,FTDR,Other,90.83,93.43,-2.78,76.4,1.7,2026-08-07,24.0,27.85,1.59,4.141,,3.79,N,N,1
NEW_HIGH,FVCB,Other,18.52,19.11,-3.09,66.7,0.5,2026-08-04,14.5,1.26,,,151.0,1.28,N,N,4
NEW_HIGH,FVN,Other,11.8,17.0,-30.59,55.9,1.3,2026-08-06,36.9,159.46,165.23,0.343,,0.32,N,N,3
NEW_HIGH,FXNC,Other,31.78,33.24,-4.39,73.9,0.9,2026-08-03,13.3,1.48,,,214.0,2.39,N,N,4
NEW_HIGH,GAIN,Other,16.59,17.02,-2.53,53.8,2.6,2026-08-06,3.9,0.99,0.13,0.845,569.0,4.26,N,N,5
NEW_HIGH,GCT,Other,53.25,56.27,-5.37,85.9,1.4,2026-08-06,12.7,3.82,2.09,0.949,,4.2,N,N,4
NEW_HIGH,GHRS,Other,30.27,31.44,-3.72,70.4,1.0,2026-08-07,,7.13,23.04,0.002,,-0.99,N,N,2
NEW_HIGH,GIII,Other,35.46,37.54,-5.54,50.1,1.1,2026-08-03,12.6,0.82,3.18,0.161,113.0,2.81,Y,N,6
NEW_HIGH,GLBE,Other,42.32,42.51,-0.45,72.2,0.9,2026-08-07,63.2,7.81,2.25,0.026,,0.67,N,N,3
NEW_HIGH,GLBS,Other,3.19,3.29,-3.04,60.1,1.1,2026-08-04,,0.39,2.65,0.612,,-0.08,N,N,3
NEW_HIGH,GPAC,Other,10.02,10.03,-0.1,60.0,0.0,2026-08-03,,-35.53,6.07,,,,N,N,2
NEW_HIGH,GSAT,Other,83.4,84.85,-1.71,72.8,0.9,2026-08-03,,31.28,1.54,1.432,,-0.48,N,N,0
NEW_HIGH,GSBC,Other,80.65,82.91,-2.73,65.0,0.9,2026-08-03,13.4,1.37,,,213.0,6.0,N,N,4
